ID,image_id,category_id,bbox,score
12087,25479,2,"[128.33, 231.796, 36.05, 44.648]",0.8039400000000001
12088,25479,2,"[242.294, 237.208, 21.81, 30.236]",0.7733
12089,25479,2,"[200.818, 228.1, 29.392, 43.256]",0.76331
12090,25479,2,"[274.794, 235.783, 24.116, 34.199]",0.7000500000000001
12091,16095,2,"[0.244, 196.733, 62.849, 119.769]",0.8790500000000001
12092,16095,2,"[175.08, 233.262, 40.491, 45.579]",0.85672
12093,16095,2,"[152.602, 229.546, 28.995, 38.368]",0.7785500000000001
12094,16095,2,"[249.712, 233.907, 21.902, 30.527]",0.7674700000000001
12095,16095,2,"[209.516, 225.471, 27.401, 40.677]",0.73155
12096,16095,2,"[291.829, 231.836, 34.991, 44.488]",0.68864
12097,16095,2,"[277.23, 233.629, 20.099, 30.116]",0.6156900000000001
12098,14899,2,"[323.404, 214.722, 110.425, 133.658]",0.8971
12099,14899,2,"[0.0, 217.524, 71.177, 175.351]",0.8297300000000001
12100,14899,2,"[18.167, 209.451, 85.595, 90.274]",0.8174500000000001
12101,14899,2,"[172.949, 237.109, 38.049, 41.776]",0.8107700000000001
12102,14899,2,"[276.63, 233.823, 28.866, 41.365]",0.80125
12103,14899,2,"[241.13, 236.928, 21.979, 29.487]",0.79007
12104,14899,2,"[159.286, 234.301, 21.248, 34.762]",0.71508
12105,14899,2,"[204.616, 228.927, 21.483, 39.358]",0.7003600000000001
12106,14899,2,"[192.798, 231.589, 33.082, 41.839]",0.27784000000000003
12107,14899,2,"[266.399, 237.699, 15.687, 25.598]",0.26568
12108,14899,2,"[158.843, 234.595, 31.585, 38.795]",0.25106
12109,13746,2,"[73.101, 204.511, 249.115, 278.127]",0.9196500000000001
12110,13746,2,"[36.792, 234.957, 52.049, 46.624]",0.86687
12111,13746,7,"[153.933, 96.109, 10.059, 36.123]",0.8126300000000001
12112,13746,4,"[224.706, 99.07, 12.255, 40.963]",0.76922
12113,13746,4,"[68.167, 101.993, 11.155, 33.897]",0.75124
12114,13746,2,"[85.048, 241.927, 31.131, 33.141]",0.7218
12115,13746,2,"[11.31, 238.607, 34.534, 40.709]",0.69242
12116,13746,7,"[468.131, 0.0, 41.732, 84.23]",0.63571
12117,13746,2,"[106.069, 230.931, 26.468, 35.085]",0.46512000000000003
12118,13746,4,"[336.589, 168.699, 11.242, 28.79]",0.39497000000000004
12119,13746,7,"[336.398, 168.674, 12.095, 29.922]",0.34842
12120,13746,4,"[467.342, 0.37, 42.232, 83.469]",0.34447000000000005
12121,13746,7,"[224.306, 99.151, 12.611, 40.09]",0.26669000000000004
12122,26695,2,"[1.6019999999999999, 219.677, 136.572, 141.383]",0.9083700000000001
12123,26695,2,"[295.61, 230.624, 45.254, 62.425]",0.85482
12124,26695,2,"[179.339, 240.165, 37.238, 41.917]",0.8424
12125,26695,2,"[247.689, 240.919, 21.66, 28.867]",0.7358100000000001
12126,26695,2,"[210.128, 233.418, 23.595, 39.12]",0.71367
12127,26695,2,"[278.753, 240.276, 20.101, 29.051]",0.52458
12128,1348,2,"[3.785, 218.397, 144.287, 139.502]",0.92093
12129,1348,2,"[339.738, 215.104, 93.889, 108.557]",0.89956
12130,1348,2,"[160.65, 234.932, 46.58, 52.119]",0.8500800000000001
12131,1348,2,"[244.954, 236.226, 21.876, 28.873]",0.73477
12132,1348,2,"[212.688, 237.099, 22.139, 29.952]",0.7172400000000001
12133,1348,2,"[114.214, 222.165, 46.051, 59.5]",0.7145900000000001
12134,1348,2,"[280.917, 237.867, 23.855, 30.843]",0.68574
12135,1348,5,"[244.911, 196.951, 7.491, 17.001]",0.51141
12136,1348,5,"[229.066, 193.538, 7.242, 17.292]",0.44670000000000004
12137,1296,2,"[1.181, 214.688, 110.203, 212.399]",0.91149
12138,1296,2,"[169.328, 237.637, 41.518, 45.467]",0.89117
12139,1296,2,"[306.738, 236.989, 51.38, 57.656]",0.8617300000000001
12140,1296,2,"[129.906, 229.69, 41.692, 49.149]",0.8547600000000001
12141,1296,2,"[237.553, 239.906, 19.751, 26.863]",0.7788600000000001
12142,1296,2,"[211.558, 240.813, 22.362, 28.642]",0.75116
12143,1296,2,"[283.696, 242.08, 26.475, 31.357]",0.7411200000000001
12144,1296,5,"[241.629, 186.676, 6.963, 18.333]",0.6546000000000001
12145,1296,5,"[301.146, 204.37, 7.189, 21.94]",0.6529900000000001
12146,1296,5,"[286.779, 214.48, 7.342, 17.491]",0.55184
12147,1296,5,"[220.292, 182.174, 7.17, 19.697]",0.54318
12148,1296,11,"[264.638, 231.423, 13.664, 23.416]",0.25214000000000003
12149,10708,2,"[2.173, 215.305, 147.946, 167.782]",0.9283300000000001
12150,10708,2,"[313.757, 239.845, 44.121, 51.367]",0.9146500000000001
12151,10708,2,"[193.73, 235.466, 34.508, 42.267]",0.8461900000000001
12152,10708,2,"[161.257, 228.529, 34.884, 43.973]",0.8311000000000001
12153,10708,2,"[223.685, 239.078, 21.101, 28.808]",0.7447300000000001
12154,10708,5,"[220.098, 165.604, 7.769, 21.117]",0.7380300000000001
12155,10708,2,"[257.723, 240.529, 16.734, 19.952]",0.6948700000000001
12156,10708,5,"[329.268, 188.441, 8.576, 26.479]",0.6653300000000001
12157,10708,5,"[247.343, 169.983, 7.851, 22.043]",0.66385
12158,10708,2,"[358.271, 236.67, 42.86, 26.785]",0.6524
12159,10708,2,"[482.384, 275.489, 28.228, 153.613]",0.63529
12160,10708,2,"[300.106, 235.246, 23.952, 44.242]",0.59909
12161,10708,5,"[304.901, 206.302, 7.054, 20.093]",0.5933900000000001
12162,10708,2,"[238.16, 238.302, 14.774000000000001, 23.582]",0.51846
12163,10708,8,"[178.885, 161.467, 8.022, 22.319]",0.50512
12164,10708,2,"[124.407, 214.74, 38.825, 54.915]",0.50233
12165,10708,11,"[123.802, 215.159, 39.718, 55.247]",0.37256000000000006
12166,10708,11,"[273.01, 227.182, 16.428, 26.951]",0.24755000000000002
12167,23427,2,"[254.2, 223.417, 104.006, 58.791]",0.89219
12168,23427,2,"[430.103, 206.495, 81.167, 79.416]",0.8636300000000001
12169,23427,2,"[93.573, 226.58, 33.336, 38.528]",0.85879
12170,23427,2,"[140.302, 229.264, 19.156, 24.999]",0.73241
12171,23427,11,"[169.81, 209.604, 25.186, 41.468]",0.7197300000000001
12172,23427,5,"[245.391, 129.583, 14.435, 44.302]",0.42446000000000006
12173,23427,4,"[90.237, 35.535, 14.632, 49.525]",0.39757000000000003
12174,23427,2,"[59.608, 234.834, 13.352, 14.681000000000001]",0.39448000000000005
12175,23427,7,"[90.352, 36.58, 15.269, 49.519]",0.37575000000000003
12176,23427,2,"[120.926, 225.708, 16.496, 28.725]",0.36361000000000004
12177,23427,7,"[10.02, 21.567, 16.14, 47.52]",0.35888000000000003
12178,23427,4,"[10.821, 17.258, 16.181, 50.077]",0.23257000000000003
12179,21283,2,"[51.736, 230.0, 100.397, 95.101]",0.882
12180,21283,2,"[229.596, 233.722, 33.548, 41.971]",0.8614100000000001
12181,21283,2,"[351.686, 229.172, 51.558, 84.261]",0.8234800000000001
12182,21283,2,"[134.943, 231.634, 39.439, 36.247]",0.73684
12183,21283,11,"[383.55, 42.09, 128.45, 321.127]",0.7184900000000001
12184,21283,2,"[258.735, 234.405, 15.614, 22.18]",0.68271
12185,21283,2,"[273.784, 233.111, 23.175, 18.273]",0.5653400000000001
12186,21283,2,"[196.017, 234.793, 27.029, 18.62]",0.5592600000000001
12187,29782,2,"[204.508, 216.281, 78.913, 103.932]",0.8043600000000001
12188,29782,2,"[173.136, 231.248, 42.137, 23.066]",0.65685
12189,29782,2,"[271.071, 227.229, 17.182, 28.548000000000002]",0.57435
12190,29782,2,"[285.634, 229.071, 28.154, 19.629]",0.5518700000000001
12191,29782,2,"[95.354, 227.214, 34.658, 25.2]",0.54612
12192,29782,2,"[26.442, 225.439, 32.567, 25.36]",0.29615
12193,29782,2,"[356.474, 222.939, 41.604, 22.776]",0.28839000000000004
12194,24667,2,"[205.474, 218.773, 84.517, 112.487]",0.9030800000000001
12195,24667,2,"[288.294, 233.557, 29.756, 21.21]",0.7578400000000001
12196,24667,2,"[168.493, 236.122, 43.415, 24.188]",0.6868900000000001
12197,24667,2,"[83.454, 229.636, 35.408, 25.193]",0.6368600000000001
12198,24667,2,"[16.96, 229.255, 29.953, 27.122]",0.5117
12199,24667,2,"[48.117, 230.89, 23.072, 21.284]",0.46
12200,24667,2,"[62.455, 231.971, 23.77, 19.569]",0.28471
12201,24667,2,"[276.334, 231.037, 15.478, 27.18]",0.23456000000000002
12202,28073,2,"[17.028, 229.043, 57.854, 42.104]",0.8444900000000001
12203,19234,2,"[112.757, 233.158, 53.73, 42.946]",0.83974
12204,19234,2,"[33.51, 238.002, 16.485, 20.004]",0.47982
12205,25389,2,"[43.273, 222.788, 122.227, 119.333]",0.9024900000000001
12206,25389,2,"[412.032, 171.149, 99.478, 261.841]",0.8872500000000001
12207,25389,2,"[178.173, 235.946, 41.219, 46.52]",0.8396500000000001
12208,25389,2,"[296.135, 235.462, 33.54, 41.558]",0.8318700000000001
12209,25389,2,"[251.88, 237.992, 22.162, 29.661]",0.7781300000000001
12210,25389,2,"[210.956, 230.235, 27.294, 41.061]",0.71155
12211,25389,5,"[237.219, 203.517, 7.114, 16.017]",0.5725600000000001
12212,25389,5,"[250.786, 204.978, 6.971, 15.912]",0.5382800000000001
12213,25389,2,"[278.136, 239.687, 17.122, 24.842]",0.41478000000000004
12214,25389,5,"[281.497, 223.439, 6.599, 14.432]",0.26271
12215,14732,2,"[72.762, 204.109, 249.072, 281.988]",0.9129900000000001
12216,14732,2,"[39.153, 234.098, 48.837, 46.842]",0.84035
12217,14732,4,"[224.787, 98.906, 12.337, 41.238]",0.765
12218,14732,4,"[68.162, 102.026, 10.981, 33.703]",0.74519
12219,14732,2,"[84.612, 241.9, 31.539, 33.178]",0.7154600000000001
12220,14732,7,"[468.709, 0.0, 39.547, 87.346]",0.7025
12221,14732,7,"[337.619, 169.313, 11.102, 29.829]",0.69449
12222,14732,7,"[153.771, 96.771, 10.497, 35.302]",0.6776
12223,14732,2,"[106.174, 230.847, 26.217, 34.802]",0.46399
12224,14732,7,"[224.336, 98.98, 12.637, 40.293]",0.31111000000000005
12225,14732,2,"[10.221, 243.247, 35.834, 39.666]",0.27818000000000004
12226,14732,4,"[154.084, 96.942, 9.965, 34.663]",0.26226000000000005
12227,12441,2,"[73.383, 204.502, 249.377, 280.291]",0.9242600000000001
12228,12441,2,"[39.037, 234.162, 48.387, 46.669]",0.8519
12229,12441,7,"[153.904, 96.145, 10.194, 36.144]",0.80866
12230,12441,4,"[224.698, 98.981, 12.188, 40.931]",0.79103
12231,12441,4,"[68.11, 101.898, 11.093, 34.064]",0.7547900000000001
12232,12441,2,"[83.926, 241.19, 32.101, 33.912]",0.72218
12233,12441,7,"[468.454, 0.0, 41.05, 84.088]",0.59201
12234,12441,2,"[106.232, 230.76, 26.37, 35.329]",0.45133000000000006
12235,12441,4,"[337.42, 169.2, 11.256, 28.538]",0.4177
12236,12441,4,"[467.542, 0.486, 41.871, 83.543]",0.33013000000000003
12237,12441,7,"[336.99, 168.978, 12.356, 29.989]",0.25680000000000003
12238,12441,2,"[13.272, 243.833, 32.333, 39.022]",0.23229000000000002
12239,12441,7,"[224.351, 99.282, 12.489, 39.747]",0.22691000000000003
12240,21521,2,"[73.574, 203.715, 248.855, 282.633]",0.9174500000000001
12241,21521,2,"[39.368, 234.114, 48.849, 46.689]",0.8348300000000001
12242,21521,4,"[224.72, 98.734, 12.236, 41.394]",0.77375
12243,21521,4,"[68.085, 101.858, 11.261, 34.027]",0.76036
12244,21521,2,"[84.987, 241.321, 30.786, 33.976]",0.69249
12245,21521,7,"[468.115, 0.0, 41.158, 84.425]",0.65415
12246,21521,4,"[154.063, 96.704, 10.543, 36.464]",0.60833
12247,21521,2,"[105.986, 230.872, 26.572, 36.145]",0.45238000000000006
12248,21521,4,"[336.729, 168.757, 11.362, 29.089]",0.43199000000000004
12249,21521,7,"[336.406, 168.621, 12.735, 30.312]",0.42273000000000005
12250,21521,7,"[153.825, 96.635, 10.521, 35.109]",0.33948
12251,21521,2,"[13.653, 243.814, 32.005, 39.025]",0.32179
12252,21521,4,"[467.382, 0.612, 41.579, 83.313]",0.32037000000000004
12253,21521,7,"[224.291, 98.884, 12.596, 40.404]",0.30437000000000003
12254,28701,2,"[92.015, 227.802, 58.16, 59.904]",0.8724600000000001
12255,28701,2,"[157.07, 236.133, 25.532, 27.507]",0.76756
12256,28701,2,"[355.706, 227.337, 89.795, 55.376]",0.7490100000000001
12257,28701,2,"[37.815, 251.916, 23.316, 21.858]",0.74792
12258,28701,2,"[179.396, 239.697, 15.336, 20.763]",0.56449
12259,28701,2,"[213.483, 239.321, 13.358, 18.644]",0.5432
12260,28701,5,"[273.249, 216.054, 7.008, 16.206]",0.3602
12261,28701,2,"[354.801, 229.952, 57.602, 55.014]",0.24179000000000003
12262,11959,2,"[119.664, 236.0, 48.817, 54.67]",0.86109
12263,11959,2,"[62.124, 252.389, 35.105, 32.405]",0.8433700000000001
12264,11959,5,"[297.629, 180.571, 8.508, 25.764]",0.71367
12265,11959,5,"[412.978, 110.967, 10.052, 38.494]",0.68625
12266,11959,5,"[178.504, 119.32, 10.506, 32.404]",0.63258
12267,11959,2,"[91.631, 249.057, 22.655, 27.995]",0.5880200000000001
12268,11959,2,"[27.157, 259.663, 27.512, 21.7]",0.47588
12269,11959,8,"[123.197, 172.5, 8.611, 26.343]",0.41215
12270,11959,2,"[378.979, 222.476, 36.356, 23.836]",0.40603000000000006
12271,11959,2,"[413.29, 218.975, 30.058, 24.708]",0.35092
12272,11959,2,"[209.602, 241.44, 14.054, 18.888]",0.27866
12273,11959,4,"[123.34, 172.971, 8.452, 25.653]",0.27656000000000003
12274,19323,2,"[133.563, 232.406, 41.167, 45.918]",0.8254300000000001
12275,19323,2,"[20.71, 248.714, 29.472, 23.305]",0.50104
12276,19323,2,"[194.798, 241.726, 13.919, 17.188]",0.38707
12277,19323,5,"[243.773, 204.779, 6.461, 16.348]",0.37586
12278,19323,5,"[226.585, 205.297, 6.74, 14.986]",0.36246
12279,19323,2,"[92.825, 239.208, 24.682, 23.015]",0.35268000000000005
12280,19323,3,"[328.377, 231.607, 10.477, 42.194]",0.29874
12281,2502,2,"[138.122, 230.736, 41.236, 44.38]",0.8545900000000001
12282,2502,2,"[191.869, 237.805, 16.377, 19.872]",0.5630700000000001
12283,2502,5,"[242.978, 202.677, 7.519, 15.708]",0.43699000000000005
12284,2502,5,"[257.282, 204.972, 6.555, 14.801]",0.40041000000000004
12285,2502,5,"[224.949, 200.546, 7.957, 16.624]",0.39354000000000006
12286,2502,2,"[69.559, 240.945, 22.95, 21.749]",0.37899000000000005
12287,2502,2,"[44.913, 239.032, 26.523, 19.871]",0.23442000000000002
12288,19348,2,"[152.027, 233.624, 37.876, 43.191]",0.86106
12289,19348,5,"[237.38, 195.706, 7.635, 17.658]",0.57125
12290,19348,5,"[215.57, 194.964, 7.8469999999999995, 19.56]",0.5485800000000001
12291,19348,5,"[254.567, 197.296, 8.469, 17.93]",0.42278000000000004
12292,1955,2,"[139.828, 234.455, 34.054, 39.826]",0.8298200000000001
12293,1955,2,"[84.939, 241.156, 26.768, 26.886]",0.6361600000000001
12294,1955,2,"[122.394, 236.797, 20.753, 28.044]",0.62461
12295,1955,5,"[210.073, 12.131, 15.106, 59.085]",0.6023000000000001
12296,1955,5,"[395.243, 129.066, 13.411, 44.647]",0.5676500000000001
12297,1955,5,"[117.13, 1.318, 18.048, 50.911]",0.52632
12298,1955,5,"[3.228, 2.287, 17.652, 47.78]",0.38048000000000004
12299,1955,2,"[201.6, 238.649, 13.786, 18.635]",0.23506000000000002
12300,1955,2,"[203.195, 236.963, 17.215, 20.45]",0.22558000000000003
12301,13846,2,"[140.461, 230.677, 35.498, 40.509]",0.7841800000000001
12302,13846,2,"[82.702, 230.034, 26.813, 30.969]",0.73885
12303,13846,2,"[122.028, 231.524, 21.222, 27.714]",0.68327
12304,13846,2,"[23.791, 232.621, 49.062, 32.399]",0.67779
12305,13846,2,"[194.614, 234.553, 15.87, 19.274]",0.46048000000000006
12306,13846,2,"[107.017, 232.92, 16.801, 26.568]",0.36721000000000004
12307,13846,2,"[86.925, 231.009, 34.669, 28.937]",0.29518
12308,6508,2,"[416.807, 231.625, 87.23, 44.672]",0.83967
12309,6508,2,"[122.709, 236.388, 34.515, 40.554]",0.8099200000000001
12310,6508,5,"[343.684, 149.615, 13.452, 41.375]",0.6286900000000001
12311,6508,5,"[293.721, 205.199, 8.392, 22.417]",0.6280800000000001
12312,6508,5,"[216.275, 160.85, 9.575, 26.491]",0.59679
12313,6508,4,"[15.36, 181.71, 10.735, 28.199]",0.57428
12314,6508,2,"[369.651, 235.96, 35.829, 27.758]",0.5505800000000001
12315,6508,5,"[172.386, 162.941, 9.658, 26.937]",0.36742
12316,6508,7,"[92.649, 117.016, 11.801, 33.634]",0.23358
12317,6508,8,"[93.019, 117.912, 12.062, 32.413]",0.22762000000000002
12318,15378,2,"[187.792, 229.739, 30.448, 36.484]",0.8283400000000001
12319,15378,2,"[77.751, 240.183, 26.929, 19.819]",0.46065000000000006
12320,15378,2,"[131.513, 240.07, 23.659, 18.458]",0.44078000000000006
12321,15378,2,"[111.858, 241.917, 22.832, 19.079]",0.36006000000000005
12322,15378,2,"[223.536, 229.072, 18.319, 26.625]",0.32091000000000003
12323,27098,2,"[194.643, 238.108, 28.518, 35.438]",0.82354
12324,27098,2,"[101.112, 243.35, 42.716, 30.163]",0.6686700000000001
12325,27098,2,"[174.645, 247.375, 17.847, 21.503]",0.61551
12326,27098,2,"[37.183, 251.51, 23.821, 18.24]",0.47589000000000004
12327,27098,5,"[206.933, 214.12, 7.956, 20.885]",0.32071000000000005
12328,27098,2,"[62.789, 250.957, 30.557, 20.475]",0.24152
12329,27715,2,"[182.774, 235.431, 27.438, 34.906]",0.81296
12330,27715,2,"[121.886, 241.578, 25.665, 26.303]",0.74194
12331,27715,2,"[435.697, 223.359, 66.633, 47.347]",0.58137
12332,27715,2,"[1.52, 233.278, 28.735, 47.454]",0.37475
12333,27715,2,"[467.849, 225.829, 43.951, 48.994]",0.24361000000000002
12334,11841,2,"[179.179, 235.166, 28.161, 34.897]",0.8078900000000001
12335,11841,2,"[89.155, 241.807, 30.896, 30.603]",0.75275
12336,11841,2,"[225.024, 241.323, 13.173, 16.147]",0.22969
12337,14640,2,"[166.137, 236.058, 30.544, 37.142]",0.83001
12338,14640,5,"[230.613, 205.647, 6.739, 15.235]",0.5281600000000001
12339,14640,5,"[246.146, 206.28, 5.894, 14.009]",0.3879
12340,4250,2,"[165.752, 236.1, 31.345, 35.636]",0.84323
12341,4250,2,"[112.974, 245.591, 26.578, 19.777]",0.65073
12342,4250,2,"[42.676, 250.185, 30.697, 19.204]",0.6348100000000001
12343,4250,5,"[240.158, 190.627, 7.577, 17.842]",0.61711
12344,4250,5,"[220.676, 189.312, 7.65, 18.617]",0.57082
12345,4250,5,"[290.182, 216.21, 6.992, 19.337]",0.48197000000000007
12346,4250,1,"[341.839, 222.52, 19.703, 78.333]",0.36092
12347,4250,3,"[343.879, 224.296, 18.341, 76.033]",0.34927
12348,4250,5,"[291.106, 217.147, 8.828, 19.726]",0.30669
12349,4250,2,"[257.773, 240.072, 13.162, 18.722]",0.28128000000000003
12350,4250,2,"[195.025, 240.807, 12.502, 17.542]",0.26112
12351,4250,8,"[194.813, 185.7, 7.189, 20.008]",0.23965000000000003
12352,12906,2,"[386.65, 234.275, 54.687, 32.654]",0.80381
12353,12906,2,"[184.293, 241.837, 20.119, 23.981]",0.80047
12354,12906,2,"[205.909, 236.156, 29.225, 35.347]",0.7932100000000001
12355,12906,5,"[225.758, 157.705, 8.256, 23.129]",0.75697
12356,12906,2,"[139.108, 246.156, 20.973, 21.565]",0.73963
12357,12906,5,"[257.696, 159.185, 8.418, 22.857]",0.69681
12358,12906,5,"[337.285, 201.706, 8.402, 20.624]",0.61841
12359,12906,2,"[441.09, 226.809, 31.0, 30.437]",0.6004400000000001
12360,12906,2,"[278.123, 239.002, 17.765, 23.656]",0.57967
12361,12906,2,"[0.5650000000000001, 257.128, 16.605, 29.12]",0.5648200000000001
12362,12906,5,"[380.785, 175.326, 10.369, 28.625]",0.5464300000000001
12363,12906,5,"[185.943, 158.489, 8.208, 24.469]",0.41947
12364,12906,2,"[73.327, 254.447, 20.268, 16.343]",0.35553
12365,12906,4,"[185.482, 158.699, 8.289, 23.47]",0.27443
12366,19225,2,"[59.129, 243.503, 29.499, 27.679]",0.79517
12367,19225,2,"[256.871, 237.91, 27.396, 33.601]",0.7892100000000001
12368,19225,2,"[212.789, 234.812, 24.939, 33.258]",0.7789900000000001
12369,19225,2,"[104.267, 248.316, 17.982, 18.406]",0.675
12370,19225,2,"[126.539, 244.808, 16.506, 18.394]",0.6740100000000001
12371,19225,2,"[145.269, 244.861, 14.197, 16.902]",0.6440400000000001
12372,19225,2,"[247.826, 239.658, 12.191, 15.762]",0.33442000000000005
12373,19225,2,"[354.404, 234.292, 28.807, 22.565]",0.31297
12374,12649,2,"[248.519, 237.101, 31.029, 37.779]",0.8334600000000001
12375,12649,2,"[214.07, 235.979, 21.929, 30.543]",0.78983
12376,12649,2,"[39.054, 249.755, 29.255, 24.616]",0.7647600000000001
12377,12649,2,"[81.144, 244.336, 24.085, 25.354]",0.7558900000000001
12378,12649,2,"[424.748, 229.684, 46.396, 29.651]",0.7101900000000001
12379,12649,2,"[113.301, 244.897, 19.289, 20.211]",0.6850400000000001
12380,12649,2,"[407.636, 226.465, 37.527, 33.694]",0.41254
12381,27445,2,"[239.933, 235.467, 36.179, 45.844]",0.8446600000000001
12382,27445,2,"[220.307, 235.488, 20.979, 28.665]",0.71294
12383,27445,1,"[316.235, 234.961, 12.644, 37.407]",0.42197
12384,27445,2,"[429.586, 235.165, 36.187, 25.221]",0.41834000000000005
12385,27445,3,"[314.843, 235.824, 12.13, 32.926]",0.24772000000000002
12386,21642,2,"[236.654, 234.794, 39.893, 53.392]",0.8425300000000001
12387,21642,2,"[224.135, 236.726, 19.513, 28.653]",0.63431
12388,21642,2,"[318.652, 228.66, 40.635, 50.106]",0.45084
12389,21642,3,"[349.094, 235.757, 11.906, 45.17]",0.37345
12390,21642,11,"[318.737, 225.731, 39.418, 50.168]",0.27668000000000004
12391,19230,2,"[373.825, 212.84, 137.29, 97.956]",0.8806
12392,19230,2,"[73.994, 222.836, 65.603, 65.773]",0.8708500000000001
12393,19230,2,"[175.559, 234.623, 18.048, 23.082]",0.71508
12394,19230,2,"[207.937, 238.533, 14.978, 18.26]",0.65154
12395,19230,2,"[23.878, 240.945, 18.57, 19.634]",0.37576000000000004
12396,19230,2,"[293.133, 235.496, 22.587, 20.507]",0.29946
12397,25794,2,"[65.953, 228.387, 70.559, 70.475]",0.86409
12398,25794,2,"[312.033, 230.348, 68.644, 47.978]",0.78641
12399,25794,2,"[186.901, 240.23, 16.01, 21.465]",0.66444
12400,25794,2,"[212.003, 239.919, 15.494, 22.78]",0.6187600000000001
12401,25794,2,"[157.93, 242.2, 14.538, 19.123]",0.28600000000000003
12402,14058,2,"[1.312, 221.297, 91.857, 84.838]",0.89875
12403,14058,2,"[206.79, 239.319, 16.418, 22.488]",0.6045
12404,14058,2,"[80.474, 240.622, 21.963, 24.108]",0.58148
12405,14058,2,"[439.89, 217.654, 49.792, 41.362]",0.51029
12406,14058,2,"[196.758, 240.103, 12.82, 17.524]",0.45222
12407,14058,2,"[390.581, 221.337, 39.468, 33.397]",0.42799000000000004
12408,14058,2,"[122.616, 243.19, 21.205, 19.01]",0.39553000000000005
12409,14058,2,"[469.048, 216.022, 42.952, 51.495]",0.27132
12410,14058,2,"[447.426, 214.026, 59.215, 50.971]",0.23737000000000003
12411,14058,2,"[134.062, 243.496, 15.528, 18.366]",0.22961
12412,23411,2,"[0.0, 222.48, 59.304, 96.979]",0.8795900000000001
12413,23411,2,"[208.467, 241.807, 16.345, 19.691]",0.71386
